Date,BET,BET-C,BET-FI,ROTX,BET-XT,BET-NG,BET-BK
2013-01-11,5586.31,3031.07,26798.94,11232.07,524.98,678.92,1143.01
2013-01-10,5567.83,3011.81,26706.2,11215.55,523.54,671.98,1143.12
2013-01-09,5541.3,2985.1,26646.25,11187.39,520.75,659.92,1130.59
2013-01-08,5513.19,2958.23,26529.34,11106.32,517.34,658.11,1117.17
2013-01-07,5414.46,2910.23,26374.93,10909.19,508.47,645.33,1098.74
2013-01-04,5457.86,2935.85,26670.25,10964.01,513.21,654.37,1108.62
2013-01-03,5328.33,2877.0,26103.62,10741.12,501.73,649.54,1091.94
2012-12-28,5149.56,2786.11,25375.38,10377.42,486.44,628.34,1059.46
2012-12-27,5128.4,2771.14,25426.34,10403.04,486.2,612.82,1052.02
2012-12-21,5015.22,2718.4,24799.78,10196.92,474.11,601.45,1033.36
2012-12-20,4932.96,2679.06,24873.53,10106.12,469.46,593.01,1029.96
2012-12-19,4915.17,2668.95,24939.49,10079.01,468.34,596.56,1030.61
2012-12-18,4887.36,2655.08,24808.45,9980.33,465.57,594.0,1022.16
2012-12-17,4839.62,2634.81,24631.8,9802.17,461.22,592.95,1011.52
2012-12-14,4829.05,2623.88,24635.77,9783.59,460.61,589.63,1012.95
2012-12-13,4822.57,2620.64,24900.79,9788.7,461.97,590.14,1015.76
2012-12-12,4820.02,2616.87,25047.24,9788.16,462.91,589.44,1016.86
2012-12-11,4773.58,2598.34,24594.14,9669.09,456.78,583.3,1003.7
2012-12-10,4749.65,2591.79,24318.22,9600.72,453.16,581.93,997.4
2012-12-07,4756.83,2593.01,24312.13,9651.17,453.26,583.1,999.29
2012-12-06,4791.26,2604.64,24348.68,9733.05,455.55,587.28,1003.78
2012-12-05,4786.19,2598.13,24285.04,9700.44,454.92,584.18,1002.23
2012-12-04,4796.47,2606.38,24200.38,9692.41,455.48,586.01,1001.55
2012-12-03,4807.38,2618.47,24346.82,9795.24,457.35,586.04,1008.93
2012-11-29,4790.91,2608.19,24136.77,9667.85,454.9,582.76,1000.63
2012-11-28,4750.82,2594.52,23715.78,9530.29,449.9,578.84,990.04
2012-11-27,4775.31,2613.03,23824.41,9619.71,452.01,584.93,996.27
2012-11-26,4758.84,2608.71,23736.12,9533.2,450.04,587.85,992.23
2012-11-23,4775.6,2611.23,23694.44,9538.67,450.75,588.68,993.43
2012-11-22,4770.54,2607.03,23692.16,9497.57,450.36,586.08,992.74
2012-11-21,4781.56,2612.87,23584.72,9527.95,450.35,585.13,992.73
2012-11-20,4795.97,2614.08,23500.48,9557.6,450.72,586.15,991.13
2012-11-19,4775.55,2610.28,23432.42,9504.34,448.72,585.21,989.01
2012-11-16,4758.75,2600.98,23363.84,9466.74,447.02,581.99,986.77
2012-11-15,4750.93,2595.18,23265.13,9428.97,446.08,583.41,982.14
2012-11-14,4791.77,2605.84,23505.58,9491.17,450.05,585.4,990.3
2012-11-13,4793.85,2606.81,23465.32,9470.42,450.25,588.13,992.18
2012-11-12,4824.98,2622.17,23672.29,9539.22,453.64,590.66,998.75
2012-11-09,4854.95,2636.79,23891.49,9566.04,457.08,593.74,1003.97
2012-11-08,4847.07,2630.9,23858.81,9555.36,457.06,592.1,1001.91
2012-11-07,4903.46,2651.7,23955.17,9642.93,461.24,593.13,1008.3
2012-11-06,4944.5,2678.22,24206.19,9708.42,465.84,600.4,1017.6
2012-11-05,4935.91,2669.1,24137.82,9688.59,465.12,591.48,1014.64
2012-11-02,4925.69,2673.92,24282.9,9641.36,465.29,591.44,1015.43
2012-11-01,4936.41,2673.0,24297.75,9638.88,466.25,587.8,1016.42
2012-10-31,4925.24,2670.11,24305.28,9616.86,465.58,586.63,1017.78
2012-10-30,4883.12,2650.57,24057.41,9523.21,461.33,581.95,1009.4
2012-10-29,4880.36,2652.57,24036.58,9447.91,461.42,580.55,1003.74
2012-10-26,4890.97,2660.29,23993.85,9505.83,461.63,584.95,1007.79
2012-10-25,4891.62,2663.56,23967.18,9516.67,461.96,586.16,1011.36
2012-10-24,4893.17,2660.19,23962.4,9530.87,462.19,583.3,1011.77
2012-10-23,4870.91,2659.26,23772.5,9479.16,459.33,584.6,1006.55
2012-10-22,4894.42,2663.7,23979.45,9541.74,462.09,585.77,1015.83
2012-10-19,4924.4,2689.57,24009.25,9598.01,464.46,590.41,1022.74
2012-10-18,4947.59,2697.53,24224.58,9672.74,467.26,594.51,1028.13
2012-10-17,4921.01,2687.13,24145.03,9591.01,464.71,595.78,1022.36
2012-10-16,4890.93,2671.56,23830.51,9549.0,461.21,588.8,1012.69
2012-10-15,4820.68,2641.36,23298.51,9397.43,453.35,581.11,995.25
2012-10-12,4818.5,2637.2,23061.39,9358.57,451.7,579.83,986.47
2012-10-11,4782.0,2627.36,22890.81,9295.6,448.41,578.3,980.22
2012-10-10,4809.33,2643.37,23243.81,9303.28,451.28,577.14,982.82
2012-10-09,4799.94,2637.3,23257.88,9286.93,450.86,572.02,983.22
2012-10-08,4797.14,2638.17,23358.88,9288.27,451.25,577.6,988.01
2012-10-05,4826.18,2654.72,23537.11,9371.21,454.36,582.2,997.85
2012-10-04,4781.84,2637.2,23364.47,9238.54,449.65,585.78,991.03
2012-10-03,4723.07,2619.27,23443.03,9096.24,445.92,585.19,982.52
2012-10-02,4768.31,2641.4,23524.62,9152.02,450.02,588.26,993.8
2012-10-01,4750.41,2631.89,23367.52,9146.44,447.84,587.3,991.97
2012-09-28,4725.11,2616.09,23491.51,9097.25,446.64,582.29,990.84
2012-09-27,4744.02,2620.58,23402.59,9134.54,447.68,580.37,992.72
2012-09-26,4750.07,2626.92,23302.39,9101.84,447.55,585.28,992.76
2012-09-25,4822.9,2660.67,23838.79,9273.71,455.51,593.19,1010.59
2012-09-24,4814.76,2649.68,23680.61,9227.67,454.1,589.7,1004.05
2012-09-21,4910.39,2700.06,24253.85,9446.53,463.79,599.09,1022.32
2012-09-20,4916.49,2704.14,24146.24,9463.06,463.51,598.2,1022.49
2012-09-19,4962.8,2729.96,24250.84,9579.19,467.63,603.75,1032.84
2012-09-18,4987.37,2740.32,24305.59,9636.28,469.41,604.84,1030.68
2012-09-17,4975.32,2738.54,24254.99,9661.63,468.51,605.67,1032.16
2012-09-14,4977.47,2744.53,24227.36,9664.18,468.65,609.74,1030.78
2012-09-13,4933.9,2732.27,23807.59,9476.44,462.88,610.45,1017.21
2012-09-12,4946.91,2741.25,23858.42,9521.08,464.37,611.48,1021.49
2012-09-11,4905.81,2720.76,23857.39,9396.18,461.57,602.43,1013.02
2012-09-10,4929.45,2731.05,23948.07,9410.9,463.83,604.64,1016.99
2012-09-07,4922.78,2728.51,23851.56,9401.83,462.69,605.85,1016.34
2012-09-06,4823.65,2684.13,23391.5,9139.06,452.7,596.79,993.21
2012-09-05,4795.28,2667.44,23241.0,9043.36,450.01,590.66,987.77
2012-09-04,4801.68,2677.34,23218.66,9043.49,450.14,596.4,988.37
2012-09-03,4818.85,2691.27,23301.37,9089.97,451.87,597.48,992.59
2012-08-31,4812.87,2691.84,23171.83,9047.36,451.07,597.63,992.45
2012-08-30,4811.36,2688.66,22967.97,9032.72,450.11,596.51,991.11
2012-08-29,4818.11,2693.09,23031.8,9085.09,450.98,597.74,993.02
2012-08-28,4814.17,2697.14,23026.77,9088.87,450.92,599.6,997.18
2012-08-27,4820.41,2689.7,22995.7,9112.3,450.94,589.95,998.65
2012-08-24,4827.87,2702.57,22991.88,9101.74,451.69,593.31,999.08
2012-08-23,4856.76,2720.69,23194.1,9189.29,454.23,594.3,1003.76
2012-08-22,4858.75,2714.93,23236.5,9173.06,454.45,593.95,998.23
2012-08-21,4864.05,2721.69,23270.62,9212.21,454.69,595.09,1001.12
2012-08-20,4845.85,2712.08,22948.59,9153.2,451.92,588.57,995.87
2012-08-17,4828.51,2684.99,22887.91,9139.13,449.5,588.61,987.79
2012-08-16,4791.41,2653.57,22932.33,9033.79,446.61,585.46,973.31
2012-08-14,4732.73,2642.15,22629.05,8914.96,440.48,584.85,958.57
2012-08-13,4731.72,2645.57,22397.99,8901.52,439.04,586.39,959.39
2012-08-10,4671.44,2622.98,21982.28,8798.93,433.18,586.39,951.44
2012-08-09,4682.29,2623.95,21852.3,8823.93,433.54,583.62,955.42
2012-08-08,4689.0,2631.78,21908.38,8803.28,433.66,592.62,954.66
2012-08-07,4729.22,2643.41,22001.34,8893.27,436.7,590.14,959.09
2012-08-06,4781.68,2668.64,22232.67,8978.99,441.16,595.96,964.55
2012-08-03,4741.53,2653.75,21981.79,8888.37,437.1,592.52,953.51
2012-08-02,4728.58,2645.6,21706.26,8829.59,434.4,586.49,948.72
2012-08-01,4775.38,2664.17,21975.23,8916.7,439.1,589.15,958.93
2012-07-31,4693.35,2628.85,21582.4,8801.83,432.2,577.01,947.85
2012-07-30,4652.64,2605.84,21363.81,8799.88,429.08,572.66,947.7
2012-07-27,4660.72,2612.92,21218.67,8789.27,429.32,573.7,945.5
2012-07-26,4634.36,2600.69,21177.63,8730.42,427.86,573.53,944.8
2012-07-25,4590.26,2584.15,21014.47,8639.68,424.12,570.2,936.74
2012-07-24,4512.43,2546.85,20635.48,8526.12,417.1,556.67,923.59
2012-07-23,4526.02,2561.07,20482.85,8510.83,416.89,565.37,919.91
2012-07-20,4671.23,2628.92,21093.79,8844.46,430.49,574.75,947.67
2012-07-19,4747.24,2659.44,21221.2,8961.92,435.73,584.1,953.01
2012-07-18,4759.17,2660.59,21500.74,8972.34,438.79,580.68,953.64
2012-07-17,4735.35,2638.69,21593.58,8966.2,437.76,569.71,958.23
2012-07-16,4699.17,2626.55,21229.62,8863.61,433.15,570.09,943.87
2012-07-13,4635.32,2611.27,21205.0,8763.27,429.09,569.9,942.17
2012-07-12,4606.74,2594.48,21136.78,8692.81,426.66,567.29,937.32
2012-07-11,4583.5,2595.02,21151.05,8683.25,425.45,571.69,937.26
2012-07-10,4589.15,2598.19,21232.89,8691.28,426.49,573.66,940.1
2012-07-09,4554.76,2576.46,20907.54,8613.3,421.79,567.52,927.24
2012-07-06,4506.74,2555.67,20325.62,8540.3,414.95,562.9,915.86
2012-07-05,4533.55,2558.71,20420.73,8629.01,417.35,562.61,924.49
2012-07-04,4551.91,2565.51,20691.54,8645.99,420.18,569.41,925.3
2012-07-03,4702.81,2644.12,21280.53,8905.53,432.94,577.76,946.66
2012-07-02,4661.55,2623.91,21099.52,8842.24,429.33,571.08,940.89
2012-06-29,4528.16,2547.54,20322.52,8518.09,416.14,559.68,0.0
2012-06-28,4431.76,2510.23,19865.82,8283.95,407.69,555.85,0.0
2012-06-27,4386.9,2481.41,19733.86,8179.32,403.96,555.79,0.0
2012-06-26,4348.22,2473.6,19625.07,8146.06,400.86,558.85,0.0
2012-06-25,4427.61,2503.1,19839.66,8290.4,407.48,555.85,0.0
2012-06-22,4473.48,2530.67,19979.16,8430.94,410.66,562.04,0.0
2012-06-21,4504.8,2542.82,20110.3,8491.14,413.16,562.08,0.0
2012-06-20,4540.81,2567.62,20090.88,8507.74,415.36,573.98,0.0
2012-06-19,4535.68,2561.77,20006.37,8473.15,414.35,569.37,0.0
2012-06-18,4548.93,2585.35,20460.32,8528.67,416.69,570.98,0.0
2012-06-15,4494.51,2565.77,20299.61,8434.25,412.4,573.31,0.0
2012-06-14,4467.14,2547.91,20089.77,8373.86,409.15,568.23,0.0
2012-06-13,4443.15,2544.24,20105.68,8341.69,407.87,570.18,0.0
2012-06-12,4438.4,2551.66,20244.72,8347.5,408.21,571.68,0.0
2012-06-11,4464.39,2562.02,20389.46,8433.35,410.43,572.54,0.0
2012-06-08,4387.34,2521.39,19846.59,8300.45,402.11,561.98,0.0
2012-06-07,4431.71,2538.84,20060.7,8378.55,406.22,561.48,0.0
2012-06-06,4362.66,2500.15,19554.87,8263.22,397.83,551.81,0.0
2012-06-05,4303.57,2472.39,19338.25,8155.3,392.62,543.82,0.0
2012-06-01,4375.35,2495.68,19400.42,8228.45,397.74,535.76,0.0
2012-05-31,4567.44,2591.4,20102.59,8566.96,414.98,558.78,0.0
2012-05-30,4620.79,2605.46,20001.45,8663.52,417.94,561.18,0.0
2012-05-29,4667.96,2637.03,20114.39,8776.03,421.92,560.79,0.0
2012-05-28,4638.9,2630.87,19996.2,8746.4,419.69,562.01,0.0
2012-05-25,4672.89,2646.84,20048.55,8767.68,421.93,570.67,0.0
2012-05-24,4625.59,2622.91,20081.69,8719.97,419.77,557.93,0.0
2012-05-23,4651.26,2636.52,20207.6,8735.26,421.82,559.58,0.0
2012-05-22,4700.49,2658.57,20445.26,8857.34,425.98,570.47,0.0
2012-05-21,4595.31,2602.38,20130.13,8634.13,417.35,557.18,0.0
2012-05-18,4653.51,2622.26,20028.06,8716.41,420.3,553.18,0.0
2012-05-17,4715.69,2660.09,20524.87,8835.34,427.53,565.18,0.0
2012-05-16,4720.8,2654.22,20620.52,8868.43,429.48,564.42,0.0
2012-05-15,4751.52,2660.66,21842.82,8869.29,440.36,563.59,0.0
2012-05-14,4816.1,2709.28,22039.52,9082.95,445.75,582.92,0.0
2012-05-11,5026.19,2825.55,22994.8,9506.07,465.21,618.86,0.0
2012-05-10,5077.57,2880.94,23403.32,9561.96,472.09,641.17,0.0
2012-05-09,5268.22,2965.53,23923.56,9834.81,484.14,665.66,0.0
2012-05-08,5373.21,2999.58,24124.87,10041.02,492.64,665.27,0.0
2012-05-07,5348.49,2981.2,23989.54,9978.24,490.21,659.3,0.0
2012-05-04,5370.55,3003.23,24172.36,10029.47,493.0,668.69,0.0
2012-05-03,5385.67,3024.81,24320.16,10067.48,495.35,680.64,0.0
2012-05-02,5304.17,2993.2,24335.26,9948.12,490.7,676.15,0.0
2012-04-30,5322.64,2994.89,24409.82,9954.65,491.42,674.39,0.0
2012-04-27,5331.59,2988.91,24165.92,9982.2,490.21,668.27,0.0
2012-04-26,5350.28,2996.67,24286.46,10007.2,491.9,667.0,0.0
2012-04-25,5282.51,2960.57,24123.09,9942.11,488.22,661.98,0.0
2012-04-24,5243.86,2952.78,24135.74,9793.88,486.03,659.0,0.0
2012-04-23,5222.37,2943.97,23815.9,9702.44,482.94,657.97,0.0
2012-04-20,5258.78,2970.59,24078.45,9783.91,486.02,666.94,0.0
2012-04-19,5260.57,2971.4,23714.33,9757.35,483.56,664.54,0.0
2012-04-18,5301.75,3001.15,24018.01,9825.37,487.85,670.08,0.0
2012-04-17,5303.26,3005.75,24015.31,9816.88,487.92,675.03,0.0
2012-04-13,5290.08,3001.14,24118.42,9837.44,487.5,674.45,0.0
2012-04-12,5240.93,2976.08,23954.08,9780.09,482.9,670.54,0.0
2012-04-11,5221.98,2972.95,23864.39,9742.36,481.22,670.93,0.0
2012-04-10,5208.59,2970.77,23893.92,9653.44,480.46,664.52,0.0
2012-04-09,5241.0,2996.47,23980.02,9740.14,483.28,670.4,0.0
2012-04-06,5313.0,3024.8,24251.38,9876.42,489.46,676.27,0.0
2012-04-05,5329.57,3024.96,24273.32,9897.32,490.08,674.28,0.0
2012-04-04,5349.07,3039.84,24618.63,9995.52,493.18,677.88,0.0
2012-04-03,5361.4,3060.25,24801.51,10092.31,495.74,683.84,0.0
2012-04-02,5367.91,3082.56,24964.12,10096.58,497.18,697.55,0.0
2012-03-30,5372.48,3076.07,24970.93,10142.22,497.5,697.3,0.0
2012-03-29,5310.15,3044.66,24681.77,10020.36,491.95,684.14,0.0
2012-03-28,5278.04,3033.57,24980.48,10063.24,491.76,686.51,0.0
2012-03-27,5267.0,3028.42,25038.69,10077.7,491.55,682.51,0.0
2012-03-26,5228.17,3000.8,24898.65,10031.82,487.74,668.81,0.0
2012-03-23,5161.63,2975.53,24278.0,9910.61,480.2,665.31,0.0
2012-03-22,5175.83,2980.18,24214.91,9933.73,480.75,669.98,0.0
2012-03-21,5215.06,3003.87,24334.34,10029.73,484.66,666.12,0.0
2012-03-20,5191.9,2982.19,24435.92,9986.53,483.11,670.25,0.0
2012-03-19,5217.37,2998.71,24510.85,10054.08,485.29,673.19,0.0
2012-03-16,5265.01,3030.71,24693.52,10093.73,489.85,678.19,0.0
2012-03-15,5238.0,3017.52,24704.81,10022.07,488.89,672.65,0.0
2012-03-14,5220.48,3009.83,24542.14,10005.19,487.21,675.22,0.0
2012-03-13,5150.87,2987.88,24444.84,9865.43,482.53,675.64,0.0
2012-03-12,5123.58,2982.91,24367.58,9820.18,481.65,677.06,0.0
2012-03-09,5304.31,3064.5,25162.56,10124.16,497.42,690.32,0.0
2012-03-08,5310.7,3066.49,25588.68,10125.35,499.79,699.0,0.0
2012-03-07,5264.93,3051.49,25356.22,10005.29,495.62,697.95,0.0
2012-03-06,5345.88,3099.61,25696.79,10138.85,502.36,704.73,0.0
2012-03-05,5371.63,3128.31,25882.19,10318.28,506.22,715.63,0.0
2012-03-02,5359.68,3143.62,26022.03,10346.85,505.95,719.64,0.0
2012-03-01,5322.63,3119.63,26097.47,10295.16,503.99,711.52,0.0
2012-02-29,5273.12,3103.44,26011.68,10144.27,501.56,714.7,0.0
2012-02-28,5200.27,3062.73,25270.53,9901.39,494.1,709.89,0.0
2012-02-27,5179.47,3051.09,24979.21,9882.96,491.09,710.43,0.0
2012-02-24,5245.9,3083.84,25534.51,10038.78,498.0,715.01,0.0
2012-02-23,5218.72,3069.26,25307.91,9939.78,494.9,715.28,0.0
2012-02-22,5174.9,3038.24,25147.98,9938.97,492.21,706.27,0.0
2012-02-21,5106.48,3012.61,25034.32,9898.94,487.98,700.68,0.0
2012-02-20,5103.51,3002.11,25163.12,9887.2,488.63,697.76,0.0
2012-02-17,5035.72,2971.26,24973.61,9742.73,482.96,685.43,0.0
2012-02-16,5025.53,2964.89,24692.88,9641.9,480.5,689.96,0.0
2012-02-15,5015.53,2962.79,24603.92,9699.51,480.16,688.86,0.0
2012-02-14,5070.63,2994.77,25050.51,9788.71,487.22,697.47,0.0
2012-02-13,5096.6,3009.41,24985.43,9897.73,488.61,702.36,0.0
2012-02-10,5049.43,2979.13,24412.7,9745.42,481.88,689.73,0.0
2012-02-09,5092.14,3002.46,24576.72,9991.75,485.7,701.59,0.0
2012-02-08,5030.37,2973.75,24039.34,9875.05,477.92,697.43,0.0
2012-02-07,4960.18,2933.2,23737.59,9593.53,471.13,683.27,0.0
2012-02-06,4942.61,2933.02,23657.15,9575.84,469.34,687.81,0.0
2012-02-03,5004.48,2967.17,23751.71,9668.69,474.32,694.53,0.0
2012-02-02,4929.67,2938.29,23391.29,9549.6,467.04,685.94,0.0
2012-02-01,4926.51,2943.17,23096.39,9414.76,465.31,698.23,0.0
2012-01-31,4887.75,2901.21,22536.99,9337.01,458.71,679.08,0.0
2012-01-30,4745.54,2828.35,21927.77,9043.3,446.56,659.82,0.0
2012-01-27,4768.14,2851.44,22073.38,9166.99,449.3,667.35,0.0
2012-01-26,4679.79,2798.08,21651.16,9061.77,441.11,652.83,0.0
2012-01-25,4542.31,2726.61,21130.84,8662.93,428.6,638.85,0.0
2012-01-24,4504.85,2703.55,21107.32,8603.01,425.85,631.93,0.0
2012-01-23,4475.41,2697.46,21089.71,8651.99,424.13,637.5,0.0
2012-01-20,4454.36,2686.63,20969.39,8374.17,423.23,637.65,0.0
2012-01-19,4435.35,2675.45,20719.79,8333.59,421.48,636.59,0.0
2012-01-18,4407.8,2649.05,20573.98,8121.11,418.31,629.41,0.0
2012-01-17,4428.3,2660.21,20801.37,8159.72,421.38,630.82,0.0
2012-01-16,4385.63,2634.47,20295.48,8045.64,415.11,623.77,0.0
2012-01-13,4382.6,2642.54,20104.76,8043.87,413.98,625.53,0.0
2012-01-12,4376.58,2641.84,20060.22,8013.58,413.65,624.71,0.0
2012-01-11,4378.45,2632.6,19851.29,7973.09,411.51,615.93,0.0
2012-01-10,4371.18,2637.29,19341.12,7956.01,407.88,616.97,0.0
2012-01-09,4371.13,2647.45,19244.86,7928.47,407.43,628.47,0.0
2012-01-06,4379.57,2649.47,19289.69,8002.0,408.26,622.77,0.0
2012-01-05,4343.81,2626.95,19260.71,7991.55,405.53,616.6,0.0
2012-01-04,4342.97,2621.26,19575.48,8078.58,407.23,612.94,0.0
2011-12-30,4336.95,2621.41,19341.5,8038.92,405.62,612.35,0.0
2011-12-29,4277.52,2592.77,19262.21,7946.28,401.91,611.86,0.0
2011-12-28,4263.93,2585.27,19114.16,7929.36,399.78,609.21,0.0
2011-12-27,4299.69,2601.51,19379.96,7980.17,403.77,610.21,0.0
2011-12-23,4319.56,2607.09,19463.18,8001.53,405.51,611.36,0.0
2011-12-22,4307.82,2597.09,19336.94,7940.36,403.56,606.07,0.0
2011-12-21,4302.8,2604.9,19149.66,7935.99,401.45,606.93,0.0
2011-12-20,4256.07,2582.23,18870.03,7806.12,396.99,597.27,0.0
2011-12-19,4283.13,2587.34,19312.0,7777.3,401.92,604.35,0.0
2011-12-16,4272.67,2583.17,19625.34,7741.3,403.63,599.26,0.0
2011-12-15,4324.14,2608.56,19943.88,7833.23,409.87,605.32,0.0
2011-12-14,4276.48,2597.77,18121.35,7738.62,394.6,605.03,0.0
2011-12-13,4298.59,2611.38,18326.7,7822.15,397.46,608.45,0.0
2011-12-12,4310.78,2611.4,17915.32,7851.09,395.47,608.22,0.0
2011-12-09,4359.48,2636.75,18072.02,7982.49,399.34,608.28,0.0
2011-12-08,4363.52,2636.5,18059.33,8064.14,399.51,610.24,0.0
2011-12-07,4375.58,2634.65,17869.96,8066.06,399.28,606.46,0.0
2011-12-06,4383.5,2632.45,17830.0,8071.86,399.56,607.2,0.0
2011-12-05,4405.8,2659.62,18390.97,8132.7,404.94,617.01,0.0
2011-12-02,4346.64,2634.34,18624.34,7985.63,402.63,613.04,0.0
2011-11-30,4245.33,2585.64,18442.65,7817.82,395.1,600.17,0.0
2011-11-29,4191.86,2558.59,18029.53,7644.51,388.27,591.58,0.0
2011-11-28,4172.21,2549.68,18408.13,7609.41,390.77,595.21,0.0
2011-11-25,4241.55,2586.31,18658.89,7644.58,396.09,589.09,0.0
2011-11-24,4238.06,2584.46,18715.33,7630.57,396.62,592.0,0.0
2011-11-23,4275.6,2620.85,18973.92,7691.67,400.07,604.73,0.0
2011-11-22,4347.23,2658.61,19218.65,7854.46,407.16,614.69,0.0
2011-11-21,4377.04,2678.7,20026.0,7955.94,414.03,622.08,0.0
2011-11-18,4424.05,2706.68,20691.97,8124.57,422.13,629.62,0.0
2011-11-17,4479.53,2732.97,20374.13,8202.11,423.7,636.49,0.0
2011-11-16,4511.11,2749.54,20601.05,8269.08,427.74,640.45,0.0
2011-11-15,4507.7,2755.01,19961.48,8317.92,423.6,643.29,0.0
2011-11-14,4528.74,2764.05,18821.02,8390.93,416.86,642.73,0.0
2011-11-11,4554.84,2780.34,18747.72,8423.5,418.07,654.8,0.0
2011-11-10,4512.65,2757.49,18375.29,8370.38,412.4,647.97,0.0
2011-11-09,4535.43,2770.44,17959.76,8413.53,411.03,654.61,0.0
2011-11-08,4557.03,2776.41,18381.35,8454.82,415.79,651.2,0.0
2011-11-07,4553.11,2777.34,17665.58,8468.4,410.32,651.73,0.0
2011-11-04,4511.1,2754.68,17086.85,8407.37,403.41,646.06,0.0
2011-11-03,4475.37,2724.7,16923.53,8354.12,399.85,633.63,0.0
2011-11-02,4468.89,2719.09,16717.72,8315.4,397.61,630.56,0.0
2011-11-01,4488.1,2730.66,16690.23,8431.33,398.45,628.64,0.0
2011-10-31,4579.62,2795.41,17109.55,8608.67,407.65,651.63,0.0
2011-10-28,4664.64,2838.51,17300.64,8794.06,415.4,661.81,0.0
2011-10-27,4705.31,2852.16,17503.51,8939.83,419.01,671.74,0.0
2011-10-26,4517.12,2752.62,16481.48,8503.69,399.25,645.3,0.0
2011-10-25,4519.26,2754.24,16436.13,8502.44,398.71,650.84,0.0
2011-10-24,4552.25,2764.37,16555.96,8534.99,401.03,655.02,0.0
2011-10-21,4549.45,2757.07,16421.81,8515.72,399.85,649.78,0.0
2011-10-20,4487.13,2724.65,16220.45,8408.72,393.84,636.93,0.0
2011-10-19,4526.67,2736.85,16112.13,8514.79,395.48,639.29,0.0
2011-10-18,4497.67,2713.68,15964.8,8448.9,392.65,632.56,0.0
2011-10-17,4519.59,2739.45,16295.84,8516.28,396.28,636.51,0.0
2011-10-14,4476.52,2724.26,16430.84,8539.47,394.13,630.37,0.0
2011-10-13,4442.5,2702.67,16380.28,8491.89,391.52,624.54,0.0
2011-10-12,4494.43,2737.6,16421.93,8631.0,395.41,630.7,0.0
2011-10-11,4484.46,2732.27,16483.15,8625.52,395.14,632.88,0.0
2011-10-10,4470.44,2715.05,16629.94,8601.18,395.55,620.42,0.0
2011-10-07,4551.61,2747.02,16904.3,8956.07,402.56,627.27,0.0
2011-10-06,4280.49,2627.23,16056.95,8477.91,380.57,588.99,0.0
2011-10-05,4213.41,2579.67,15904.67,8224.49,374.58,580.34,0.0
2011-10-04,4191.9,2565.37,15679.65,8102.01,372.1,578.85,0.0
2011-10-03,4240.47,2600.03,16567.75,8240.25,381.67,587.29,0.0
2011-09-30,4327.13,2648.19,17162.34,8507.13,390.99,598.21,0.0
2011-09-29,4342.81,2661.96,17616.11,8578.0,395.4,599.66,0.0
2011-09-28,4302.48,2643.38,17390.53,8488.96,391.51,601.05,0.0
2011-09-27,4352.18,2671.84,17556.56,8652.68,395.54,605.05,0.0
2011-09-26,4206.95,2596.95,16979.53,8249.85,382.8,590.39,0.0
2011-09-23,4216.59,2618.48,17193.79,8055.27,385.63,590.23,0.0
2011-09-22,4309.58,2662.06,17509.57,8342.81,393.43,603.85,0.0
2011-09-21,4460.62,2742.5,18062.96,8683.42,406.69,627.97,0.0
2011-09-20,4430.78,2725.87,18077.35,8602.51,404.96,620.98,0.0
2011-09-19,4406.73,2709.49,18056.58,8630.17,403.4,617.95,0.0
2011-09-16,4475.02,2735.47,18770.01,8806.51,411.75,621.12,0.0
2011-09-15,4510.31,2756.67,18662.72,8880.23,413.92,631.22,0.0
2011-09-14,4481.12,2746.67,18167.75,8789.68,408.86,632.69,0.0
2011-09-13,4438.66,2711.76,17311.94,8719.78,399.62,626.89,0.0
2011-09-12,4482.16,2737.05,17314.56,8781.16,403.58,631.52,0.0
2011-09-09,4656.6,2841.75,17981.38,9192.95,419.75,660.04,0.0
2011-09-08,4694.92,2868.53,18108.12,9341.89,423.6,664.06,0.0
2011-09-07,4730.67,2879.62,18068.4,9396.98,425.65,670.8,0.0
2011-09-06,4588.5,2803.42,17363.51,9114.47,411.99,649.9,0.0
2011-09-05,4617.03,2805.83,17381.89,9189.83,413.79,643.03,0.0
2011-09-02,4717.59,2867.95,18000.59,9410.45,425.1,657.89,0.0
2011-09-01,4797.3,2916.15,18553.76,9587.9,434.6,673.86,0.0
2011-08-31,4804.33,2917.41,18603.77,9607.66,434.61,676.93,0.0
2011-08-30,4727.06,2867.52,18101.67,9451.61,426.0,657.96,0.0
2011-08-29,4720.72,2862.96,18323.24,9426.51,426.24,661.74,0.0
2011-08-26,4607.92,2798.17,17624.89,9189.5,414.02,643.14,0.0
2011-08-25,4643.99,2817.99,17718.69,9284.08,416.85,649.85,0.0
2011-08-24,4606.2,2803.65,17751.93,9178.37,414.79,647.88,0.0
